14.58   121.83  PFZ LAMON BAY
09.96   125.33  PFZ LEYTE SEGMENT
10.06   125.29  PFZ LEYTE SEGMENT
10.18   125.21  PFZ LEYTE SEGMENT
10.25   125.19  PFZ LEYTE SEGMENT
10.34   125.16  PFZ LEYTE SEGMENT
10.44   125.12  PFZ LEYTE SEGMENT
10.59   125.04  PFZ LEYTE SEGMENT
10.78   124.92  PFZ LEYTE SEGMENT
10.95   124.83  PFZ LEYTE SEGMENT
11.16   124.70  PFZ LEYTE SEGMENT
11.33   124.58  PFZ LEYTE SEGMENT
11.50   124.46  PFZ LEYTE SEGMENT
11.67   124.34  PFZ LEYTE SEGMENT
11.76   124.27  PFZ LEYTE SEGMENT
10.06   125.29  PFZ LEYTE SEGMENT
10.18   125.21  PFZ LEYTE SEGMENT
10.25   125.19  PFZ LEYTE SEGMENT
10.34   125.16  PFZ LEYTE SEGMENT
10.44   125.12  PFZ LEYTE SEGMENT
10.59   125.04  PFZ LEYTE SEGMENT
10.78   124.92  PFZ LEYTE SEGMENT
10.95   124.83  PFZ LEYTE SEGMENT
11.16   124.70  PFZ LEYTE SEGMENT
11.33   124.58  PFZ LEYTE SEGMENT
11.50   124.46  PFZ LEYTE SEGMENT
11.67   124.34  PFZ LEYTE SEGMENT
11.76   124.27  PFZ LEYTE SEGMENT
13.58   122.56  PFZ LOPEZ FAULT
13.70   122.46  PFZ LOPEZ FAULT
13.77   122.36  PFZ LOPEZ FAULT
13.87   122.26  PFZ LOPEZ FAULT
13.94   122.19  PFZ LOPEZ FAULT
13.58   122.56  PFZ LOPEZ FAULT
13.70   122.46  PFZ LOPEZ FAULT
13.77   122.36  PFZ LOPEZ FAULT
13.87   122.26  PFZ LOPEZ FAULT
13.94   122.19  PFZ LOPEZ FAULT
11.79   124.25  PFZ MASBATE SEGMENT
11.88   124.17  PFZ MASBATE SEGMENT
11.98   124.08  PFZ MASBATE SEGMENT
11.88   124.17  PFZ MASBATE SEGMENT
11.98   124.08  PFZ MASBATE SEGMENT
12.07   123.98  PFZ MASBATE SEGMENT
12.22   123.86  PFZ MASBATE SEGMENT
12.36   123.74  PFZ MASBATE SEGMENT
12.53   123.60  PFZ MASBATE SEGMENT
12.67   123.45  PFZ MASBATE SEGMENT
12.70   123.40  PFZ MASBATE SEGMENT
11.23   124.56  PFZ NORTH-WEST LEYTE FAULT
11.31   124.51  PFZ NORTH-WEST LEYTE FAULT
11.35   124.46  PFZ NORTH-WEST LEYTE FAULT
11.40   124.44  PFZ NORTH-WEST LEYTE FAULT
11.45   124.41  PFZ NORTH-WEST LEYTE FAULT
11.23   124.56  PFZ NORTH-WEST LEYTE FAULT
11.31   124.51  PFZ NORTH-WEST LEYTE FAULT
11.35   124.46  PFZ NORTH-WEST LEYTE FAULT
11.40   124.44  PFZ NORTH-WEST LEYTE FAULT
11.45   124.41  PFZ NORTH-WEST LEYTE FAULT
14.61   121.81  PFZ PILILLO STRAIT
14.68   121.76  PFZ PILILLO STRAIT
14.77   121.71  PFZ PILILLO STRAIT
14.89   121.66  PFZ PILILLO STRAIT
14.96   121.61  PFZ PILILLO STRAIT
15.06   121.56  PFZ PILILLO STRAIT
13.80   122.51  PFZ QUEZON SEGMENT
13.87   122.44  PFZ QUEZON SEGMENT
13.94   122.36  PFZ QUEZON SEGMENT
13.99   122.29  PFZ QUEZON SEGMENT
14.11   122.17  PFZ QUEZON SEGMENT
13.80   122.51  PFZ QUEZON SEGMENT
13.87   122.44  PFZ QUEZON SEGMENT
13.94   122.36  PFZ QUEZON SEGMENT
13.99   122.29  PFZ QUEZON SEGMENT
14.11   122.17  PFZ QUEZON SEGMENT
13.30   122.89  PFZ RAGAY GULF SEGMENT
13.39   122.82  PFZ RAGAY GULF SEGMENT
13.49   122.75  PFZ RAGAY GULF SEGMENT
13.56   122.68  PFZ RAGAY GULF SEGMENT
13.68   122.56  PFZ RAGAY GULF SEGMENT
13.30   122.89  PFZ RAGAY GULF SEGMENT
13.39   122.82  PFZ RAGAY GULF SEGMENT
13.49   122.75  PFZ RAGAY GULF SEGMENT
13.56   122.68  PFZ RAGAY GULF SEGMENT
13.68   122.56  PFZ RAGAY GULF SEGMENT
07.13   126.20  PFZ SABAKI SPLAY
07.18   126.15  PFZ SABAKI SPLAY
07.26   126.08  PFZ SABAKI SPLAY
07.33   126.03  PFZ SABAKI SPLAY
07.38   125.99  PFZ SABAKI SPLAY
07.40   125.97  PFZ SABAKI SPLAY
15.75   121.03  PFZ SAN JOSE FAULT
15.80   120.99  PFZ SAN JOSE FAULT
15.87   120.91  PFZ SAN JOSE FAULT
15.91   120.86  PFZ SAN JOSE FAULT
16.01   120.82  PFZ SAN JOSE FAULT
16.10   120.77  PFZ SAN JOSE FAULT
16.22   120.76  PFZ SAN JOSE FAULT
16.29   120.76  PFZ SAN JOSE FAULT
16.41   120.75  PFZ SAN JOSE FAULT
16.53   120.70  PFZ SAN JOSE FAULT
16.63   120.67  PFZ SAN JOSE FAULT
16.72   120.62  PFZ SAN JOSE FAULT
15.75   121.03  PFZ SAN JOSE FAULT
15.80   120.99  PFZ SAN JOSE FAULT
15.87   120.91  PFZ SAN JOSE FAULT
15.91   120.86  PFZ SAN JOSE FAULT
16.01   120.82  PFZ SAN JOSE FAULT
16.10   120.77  PFZ SAN JOSE FAULT
16.22   120.76  PFZ SAN JOSE FAULT
16.29   120.76  PFZ SAN JOSE FAULT
16.41   120.75  PFZ SAN JOSE FAULT
16.53   120.70  PFZ SAN JOSE FAULT
16.63   120.67  PFZ SAN JOSE FAULT
16.72   120.62  PFZ SAN JOSE FAULT
15.94   120.82  PFZ SAN MANUEL FAULT
15.96   120.72  PFZ SAN MANUEL FAULT
16.01   120.67  PFZ SAN MANUEL FAULT
16.06   120.60  PFZ SAN MANUEL FAULT
16.13   120.55  PFZ SAN MANUEL FAULT
16.20   120.48  PFZ SAN MANUEL FAULT
16.32   120.43  PFZ SAN MANUEL FAULT
16.39   120.41  PFZ SAN MANUEL FAULT
16.44   120.38  PFZ SAN MANUEL FAULT
16.48   120.37  PFZ SAN MANUEL FAULT
16.49   120.33  PFZ SAN MANUEL FAULT
15.94   120.82  PFZ SAN MANUEL FAULT
15.96   120.72  PFZ SAN MANUEL FAULT
16.01   120.67  PFZ SAN MANUEL FAULT
16.06   120.60  PFZ SAN MANUEL FAULT
16.13   120.55  PFZ SAN MANUEL FAULT
16.20   120.48  PFZ SAN MANUEL FAULT
16.32   120.43  PFZ SAN MANUEL FAULT
16.39   120.41  PFZ SAN MANUEL FAULT
16.44   120.38  PFZ SAN MANUEL FAULT
16.48   120.37  PFZ SAN MANUEL FAULT
16.49   120.33  PFZ SAN MANUEL FAULT
10.63   124.87  PFZ WEST LEYTE FAULT
10.73   124.83  PFZ WEST LEYTE FAULT
10.83   124.78  PFZ WEST LEYTE FAULT
10.90   124.78  PFZ WEST LEYTE FAULT
10.97   124.75  PFZ WEST LEYTE FAULT
11.09   124.66  PFZ WEST LEYTE FAULT
11.14   124.61  PFZ WEST LEYTE FAULT
10.63   124.87  PFZ WEST LEYTE FAULT
10.73   124.83  PFZ WEST LEYTE FAULT
10.83   124.78  PFZ WEST LEYTE FAULT
10.90   124.78  PFZ WEST LEYTE FAULT
10.97   124.75  PFZ WEST LEYTE FAULT
11.09   124.66  PFZ WEST LEYTE FAULT
11.14   124.61  PFZ WEST LEYTE FAULT
04.37   128.23  PHILIPPINE TRENCH
04.76   127.80  PHILIPPINE TRENCH
05.08   127.65  PHILIPPINE TRENCH
05.46   127.46  PHILIPPINE TRENCH
05.97   127.30  PHILIPPINE TRENCH
06.82   127.31  PHILIPPINE TRENCH
07.01   127.34  PHILIPPINE TRENCH
07.84   127.31  PHILIPPINE TRENCH
08.30   127.22  PHILIPPINE TRENCH
08.30   127.22  PHILIPPINE TRENCH
09.21   126.90  PHILIPPINE TRENCH
09.86   126.73  PHILIPPINE TRENCH
10.47   126.66  PHILIPPINE TRENCH
10.92   126.54  PHILIPPINE TRENCH
11.38   126.40  PHILIPPINE TRENCH
11.98   126.20  PHILIPPINE TRENCH
10.47   126.66  PHILIPPINE TRENCH
10.92   126.54  PHILIPPINE TRENCH
11.38   126.40  PHILIPPINE TRENCH
11.98   126.20  PHILIPPINE TRENCH
12.55   125.99  PHILIPPINE TRENCH
12.91   125.79  PHILIPPINE TRENCH
13.39   125.62  PHILIPPINE TRENCH
13.39   125.62  PHILIPPINE TRENCH
14.08   125.48  PHILIPPINE TRENCH
14.39   125.38  PHILIPPINE TRENCH
14.54   125.26  PHILIPPINE TRENCH
14.70   124.91  PHILIPPINE TRENCH
08.53   126.35  PROSPERIDAD FAULT
08.54   126.28  PROSPERIDAD FAULT
08.55   126.15  PROSPERIDAD FAULT
08.56   126.08  PROSPERIDAD FAULT
08.59   126.01  PROSPERIDAD FAULT
08.63   125.94  PROSPERIDAD FAULT
08.68   125.86  PROSPERIDAD FAULT
08.73   125.77  PROSPERIDAD FAULT
08.78   125.72  PROSPERIDAD FAULT
08.85   125.65  PROSPERIDAD FAULT
08.53   126.35  PROSPERIDAD FAULT
08.54   126.28  PROSPERIDAD FAULT
08.55   126.15  PROSPERIDAD FAULT
08.56   126.08  PROSPERIDAD FAULT
08.59   126.01  PROSPERIDAD FAULT
08.63   125.94  PROSPERIDAD FAULT
08.68   125.86  PROSPERIDAD FAULT
08.73   125.77  PROSPERIDAD FAULT
08.78   125.72  PROSPERIDAD FAULT
08.85   125.65  PROSPERIDAD FAULT
08.13   125.31  PULANGI RIVER FAULT
08.25   125.33  PULANGI RIVER FAULT
08.39   125.29  PULANGI RIVER FAULT
08.54   125.19  PULANGI RIVER FAULT
08.61   125.14  PULANGI RIVER FAULT
08.80   125.12  PULANGI RIVER FAULT
08.85   125.09  PULANGI RIVER FAULT
08.13   125.31  PULANGI RIVER FAULT
08.25   125.33  PULANGI RIVER FAULT
08.39   125.29  PULANGI RIVER FAULT
08.54   125.19  PULANGI RIVER FAULT
08.61   125.14  PULANGI RIVER FAULT
08.80   125.12  PULANGI RIVER FAULT
08.85   125.09  PULANGI RIVER FAULT
13.87   121.49  QUEZON-PAMPANGA LINEAMENT
13.99   121.42  QUEZON-PAMPANGA LINEAMENT
13.87   121.49  QUEZON-PAMPANGA LINEAMENT
13.99   121.42  QUEZON-PAMPANGA LINEAMENT
14.13   121.28  QUEZON-PAMPANGA LINEAMENT
14.39   121.08  QUEZON-PAMPANGA LINEAMENT
14.58   120.96  QUEZON-PAMPANGA LINEAMENT
14.85   120.77  QUEZON-PAMPANGA LINEAMENT
14.96   120.72  QUEZON-PAMPANGA LINEAMENT
10.61   122.12  SAN JOAQUIN LINEAMENT
10.66   122.15  SAN JOAQUIN LINEAMENT
10.78   122.19  SAN JOAQUIN LINEAMENT
10.87   122.26  SAN JOAQUIN LINEAMENT
10.99   122.31  SAN JOAQUIN LINEAMENT
11.11   122.34  SAN JOAQUIN LINEAMENT
11.23   122.33  SAN JOAQUIN LINEAMENT
10.61   122.12  SAN JOAQUIN LINEAMENT
10.66   122.15  SAN JOAQUIN LINEAMENT
10.78   122.19  SAN JOAQUIN LINEAMENT
10.87   122.26  SAN JOAQUIN LINEAMENT
10.99   122.31  SAN JOAQUIN LINEAMENT
11.11   122.34  SAN JOAQUIN LINEAMENT
11.23   122.33  SAN JOAQUIN LINEAMENT
09.69   124.41  SAN PASCUAL FAULT
09.74   124.40  SAN PASCUAL FAULT
09.82   124.39  SAN PASCUAL FAULT
09.86   124.39  SAN PASCUAL FAULT
09.89   124.41  SAN PASCUAL FAULT
09.94   124.42  SAN PASCUAL FAULT
10.03   124.43  SAN PASCUAL FAULT
10.03   124.43  SAN PASCUAL FAULT
12.96   122.44  SIBUYAN SEA LINEAMENT
13.13   122.24  SIBUYAN SEA LINEAMENT
13.30   122.05  SIBUYAN SEA LINEAMENT
12.96   122.44  SIBUYAN SEA LINEAMENT
13.13   122.24  SIBUYAN SEA LINEAMENT
13.30   122.05  SIBUYAN SEA LINEAMENT
07.88   123.74  SINDANGAN RIVER FAULT
07.90   123.67  SINDANGAN RIVER FAULT
07.93   123.55  SINDANGAN RIVER FAULT
07.96   123.45  SINDANGAN RIVER FAULT
08.01   123.35  SINDANGAN RIVER FAULT
08.05   123.26  SINDANGAN RIVER FAULT
08.13   123.14  SINDANGAN RIVER FAULT
08.15   123.06  SINDANGAN RIVER FAULT
08.17   122.99  SINDANGAN RIVER FAULT
08.20   122.94  SINDANGAN RIVER FAULT
08.01   123.35  SINDANGAN RIVER FAULT
08.05   123.26  SINDANGAN RIVER FAULT
08.13   123.14  SINDANGAN RIVER FAULT
08.15   123.06  SINDANGAN RIVER FAULT
08.17   122.99  SINDANGAN RIVER FAULT
08.20   122.94  SINDANGAN RIVER FAULT
05.97   119.13  SULU TRENCH
06.29   119.42  SULU TRENCH
06.72   119.85  SULU TRENCH
07.09   120.38  SULU TRENCH
07.52   120.89  SULU TRENCH
07.86   121.16  SULU TRENCH
08.13   121.35  SULU TRENCH
08.44   121.49  SULU TRENCH
08.66   121.71  SULU TRENCH
08.83   121.88  SULU TRENCH
08.13   121.35  SULU TRENCH
08.44   121.49  SULU TRENCH
08.66   121.71  SULU TRENCH
08.83   121.88  SULU TRENCH
11.83   121.83  TABLAS FAULT
11.83   121.83  TABLAS FAULT
12.05   121.95  TABLAS FAULT
12.29   122.05  TABLAS FAULT
12.53   122.12  TABLAS FAULT
12.79   122.19  TABLAS FAULT
08.34   125.31  TAGOLOAN FAULT
08.39   125.14  TAGOLOAN FAULT
08.51   125.00  TAGOLOAN FAULT
08.63   124.78  TAGOLOAN FAULT
08.73   124.70  TAGOLOAN FAULT
08.80   124.58  TAGOLOAN FAULT
08.34   125.31  TAGOLOAN FAULT
08.39   125.14  TAGOLOAN FAULT
08.51   125.00  TAGOLOAN FAULT
08.63   124.78  TAGOLOAN FAULT
08.73   124.70  TAGOLOAN FAULT
08.80   124.58  TAGOLOAN FAULT
13.56   121.81  TAYABAS BAY LINEAMENT
13.68   121.69  TAYABAS BAY LINEAMENT
13.77   121.59  TAYABAS BAY LINEAMENT
13.87   121.49  TAYABAS BAY LINEAMENT
13.56   121.81  TAYABAS BAY LINEAMENT
13.68   121.69  TAYABAS BAY LINEAMENT
13.77   121.59  TAYABAS BAY LINEAMENT
13.87   121.49  TAYABAS BAY LINEAMENT
11.14   122.19  UPAO FAULT
11.23   122.18  UPAO FAULT
11.64   122.18  UPAO FAULT
11.79   122.17  UPAO FAULT
12.05   122.13  UPAO FAULT
11.14   122.19  UPAO FAULT
11.23   122.18  UPAO FAULT
11.64   122.18  UPAO FAULT
11.79   122.17  UPAO FAULT
12.05   122.13  UPAO FAULT
14.87   121.08  UPPER NE TRENDING MVF
14.92   121.16  UPPER NE TRENDING MVF
17.48   120.38  VIGAN-VINTAR FAULT
17.55   120.41  VIGAN-VINTAR FAULT
17.62   120.43  VIGAN-VINTAR FAULT
17.71   120.46  VIGAN-VINTAR FAULT
17.83   120.48  VIGAN-VINTAR FAULT
17.88   120.50  VIGAN-VINTAR FAULT
17.92   120.53  VIGAN-VINTAR FAULT
18.00   120.57  VIGAN-VINTAR FAULT
18.09   120.60  VIGAN-VINTAR FAULT
18.18   120.62  VIGAN-VINTAR FAULT
18.25   120.63  VIGAN-VINTAR FAULT
18.30   120.63  VIGAN-VINTAR FAULT
18.35   120.62  VINTAR RIVER FAULT
18.37   120.67  VINTAR RIVER FAULT
18.40   120.70  VINTAR RIVER FAULT
18.47   120.72  VINTAR RIVER FAULT
18.49   120.75  VINTAR RIVER FAULT
14.13   121.06  WEST MARIKINA VALLEY FAULT
14.25   121.03  WEST MARIKINA VALLEY FAULT
14.42   121.01  WEST MARIKINA VALLEY FAULT
14.63   121.01  WEST MARIKINA VALLEY FAULT
14.80   121.03  WEST MARIKINA VALLEY FAULT
14.85   121.04  WEST MARIKINA VALLEY FAULT
14.94   121.06  WEST MARIKINA VALLEY FAULT
